Date,leaps_nav,leaps_options_value,leaps_bond_value,bh_nav
1984-01-03,14960.301546152774,10418.520787828247,4541.780758324527,21489.79570389663
1984-01-04,15552.13697913687,11008.25294377069,4543.88403536618,21852.318683469704
1984-01-05,15980.092249884852,11434.103963459438,4545.988286425415,22121.932137832835
1984-01-06,16078.29866098693,11530.205149033634,4548.093511953296,22187.202141308542
1984-01-09,15988.689138808828,11438.489426407734,4550.199712401094,22141.084552308315
1984-01-10,15776.717142379975,11224.410254159686,4552.30688822029,22020.230788974706
1984-01-11,15738.86767722759,11184.452637365019,4554.4150398625725,22004.225970367555
1984-01-12,15722.329769176751,11165.805601396909,4556.524167779842,22001.327381995285
1984-01-13,15558.789595181042,11000.155322756835,4558.634272424207,21909.2424731662
1984-01-16,15589.022536725348,11028.277182477363,4560.745354247984,21933.872030604773
1984-01-17,15726.073002023499,11163.215588319796,4562.857413703702,22022.79947252165
1984-01-18,15659.075802584277,11094.105351340182,4564.970451244096,21989.719370207255
1984-01-19,15542.836941095755,10975.752473773642,4567.084467322113,21926.44037971811
1984-01-20,15351.45381513367,10782.25435274276,4569.199462390909,21821.138073159444
1984-01-23,15038.885665736076,10467.570228832226,4571.315436903849,21648.840629218805
1984-01-24,15264.22833330599,10690.795941991479,4573.432391314511,21792.941150079347
1984-01-25,15021.580934198988,10446.030608122308,4575.550326076679,21652.100444322074
1984-01-26,14878.677059631682,10301.00781798733,4577.66924164435,21576.890259833108
1984-01-27,14809.061174166349,10229.272035694617,4579.789138471731,21541.065059303066
1984-01-30,14573.55851661291,9991.648499599673,4581.910017013238,21404.051834980015
1984-01-31,14678.575871730962,10094.543994007463,4584.031877723498,21478.577394422937
1984-02-01,14374.682910439136,9854.767450014891,4519.915460424244,21394.301705026417
1984-02-02,14502.645056741494,9980.60595349775,4522.039103243745,21479.582036961518
1984-02-03,13975.276803379822,9451.113059541538,4524.163743838284,21161.23021319041
1984-02-06,13380.491671994936,8854.202289318278,4526.2893826766585,20792.790206610523
1984-02-07,13512.81302979664,8984.397009568756,4528.416020227884,20883.27045353351
1984-02-08,12913.97583593069,8383.432178969495,4530.543656961197,20506.756137058743
1984-02-09,12810.697279531501,8278.024986185448,4532.672293346054,20453.79296635791
1984-02-10,12989.633069774241,8454.831139922107,4534.801929852134,20573.212524943876
1984-02-13,12705.05486133964,8168.122294390307,4536.932566949334,20399.14506142976
1984-02-14,13047.845020297038,8508.780815189266,4539.064205107773,20621.282632672683
1984-02-15,12967.010205972292,8425.8133611745,4541.1968447977915,20577.517841384055
1984-02-16,12937.249166351721,8393.91867986177,4543.33048648995,20565.344740163364
1984-02-17,12851.178608982864,8305.713478327832,4545.46513065503,20517.601911257967
1984-02-21,12609.957494913197,8062.35671714916,4547.600777764036,20376.303406483967
1984-02-22,12534.474344999993,7984.736916711801,4549.737428288192,20336.41466151641
1984-02-23,12512.983253069124,7961.108170370182,4551.875082698943,20337.365571227372
1984-02-24,13193.241886702635,8639.228145234678,4554.013741467957,20765.389740087503
1984-02-27,13565.950636407775,9009.797231340654,4556.153405067122,21005.03912335209
1984-02-28,13035.48877387444,8477.194699905891,4558.294073968549,20681.736125624877
1984-02-29,13078.29143220622,8517.855683561647,4560.435748644572,20717.034690702174
1984-03-01,13330.320221921138,8953.80757089809,4376.512651023047,20869.755357298505
1984-03-02,13550.032411918804,9171.380132488592,4378.652279430214,21011.97473808586
1984-03-05,13259.659404084525,8878.86645020659,4380.792953877935,20837.558585123184
1984-03-06,12903.538557305641,8520.603882428031,4382.93467487761,20624.807845969626
1984-03-07,12546.466401117043,8161.388958176158,4385.077442940884,20406.70166933909
1984-03-08,12669.630597203166,8282.40933862351,4387.221258579655,20492.167089655442
1984-03-09,12489.404830797925,8100.038708491852,4389.366122306073,20384.876526379147
1984-03-12,12905.965110776971,8514.453076144437,4391.512034632534,20651.301196689747
1984-03-13,12993.354398004687,8599.695401932999,4393.658996071688,20713.07758737481
1984-03-14,12982.62953837885,8586.822531242415,4395.807007136435,20715.423572630938
1984-03-15,13113.201187985462,8715.245119645537,4397.956068339924,20803.65924963273
1984-03-16,13507.718633501601,9107.612453306045,4400.1061801955575,21053.1635523712
1984-03-19,13185.685815163382,8783.428471946396,4402.257343216987,20859.9332469488
1984-03-20,13411.206428204281,9006.796870286167,4404.409557918115,21006.41160116628
1984-03-21,13357.850344040762,8951.287519227664,4406.562824813097,20983.683897481802
1984-03-22,12938.579945796426,8529.862801380086,4408.71714441634,20726.85439597561
1984-03-23,12968.579479190157,8557.706961947659,4410.872517242499,20753.010499985725
1984-03-26,12922.257840869504,8509.22889706302,4413.028943806485,20731.54613685562
1984-03-27,13050.650023347582,8635.463598724125,4415.186424623457,20818.58197574521
1984-03-28,13599.275827122447,9181.930866913617,4417.344960208829,21163.72910416929
1984-03-29,13516.777962704116,9097.27341162585,4419.504551078266,21119.8210785666
1984-03-30,13438.878568760712,9017.21337101303,4421.665197747682,21078.543293307233
1984-04-02,13182.101174201285,8874.785151428689,4307.316022772597,20923.388702446733
1984-04-03,13107.486046156268,8798.011237615116,4309.474808541153,20884.72877953159
1984-04-04,13075.795249880499,8764.160573607924,4311.634676272576,20872.545380030366
1984-04-05,12547.294762282405,8233.499135773269,4313.795626509136,20545.03107666008
1984-04-06,12627.753599942524,8311.795940149148,4315.957659793375,20606.991325449682
1984-04-09,12615.228195300915,8297.107418632811,4318.120776668105,20606.67995998832
1984-04-10,12697.407630951573,8377.122653275163,4320.284977676411,20666.020088487585
1984-04-11,12506.889871734165,8184.439608372514,4322.45026336165,20554.346910690514
1984-04-12,13088.462108376945,8763.845474109492,4324.616634267454,20920.023314796683
1984-04-13,12992.449580913737,8665.665489976014,4326.784090937724,20868.03845195686
1984-04-16,13202.501793857191,8873.549159940558,4328.952633916634,21005.73284818733
1984-04-17,13332.557951363291,9001.43568761466,4331.122263748633,21095.708877104964
1984-04-18,13098.40664914063,8765.11366816219,4333.29298097844,20957.467801914576
1984-04-19,13118.343558614062,8782.878772463013,4335.464786151049,20977.12326030761
1984-04-23,12851.28982236588,8513.652142554152,4337.637679811727,20818.898779070023
1984-04-24,13108.85115684967,8769.039494343657,4339.811662506014,20991.22409508137
1984-04-25,13228.053225616542,8886.06649083682,4341.986734779722,21071.97751578975
1984-04-26,13579.222558783425,9235.059661604488,4344.162897178939,21294.87991884561
1984-04-27,13482.953773929716,9136.61362367969,4346.340150250025,21244.200366467066
1984-04-30,13507.067802414904,9158.54930787529,4348.518494539614,21269.237595517614
1984-05-01,13869.133297783686,9806.742143377049,4062.3911544066386,21489.677200519916
1984-05-02,13910.702210501371,9846.149283658995,4064.552926842376,21522.786636007568
1984-05-03,13750.53172118535,9683.815871535477,4066.715849649874,21433.603858783117
1984-05-04,13288.763982874809,9219.884059433514,4068.8799234412945,21159.569988277635
1984-05-07,13361.053749639612,9290.008600810486,4071.0451488291255,21211.25399033175
1984-05-08,13585.183196236765,9511.971669810584,4073.2115264261806,21354.733762952572
1984-05-09,13488.741010437327,9413.361953591726,4075.3790568455997,21304.03275092239
1984-05-10,13458.147270347608,9380.599529646759,4077.5477407008493,21293.2307941749
1984-05-11,13124.74038602479,9045.022807419069,4079.717578605722,21096.10929967884
1984-05-14,12902.93095182023,8821.042380645893,4081.8885711743364,20968.129922084314
1984-05-15,13005.05293572291,8920.99221670177,4084.0607190211394,21038.46953798223
1984-05-16,12996.460899682037,8910.226876921133,4086.234022760904,21040.92550546417
1984-05-17,12683.921042332327,8595.512559323597,4088.40848300873,20855.59902474254
1984-05-18,12508.464125750845,8417.8800253708,4090.584100380045,20754.121363907117
1984-05-21,12276.933023028505,8184.1721475379,4092.760875490604,20617.96808008348
1984-05-22,12085.495678572475,7990.556869615985,4094.93880895649,20508.416819776863
1984-05-23,11924.353217915525,7827.235316521412,4097.117901394113,20414.81570365204
1984-05-24,11518.556508633752,7419.25835521354,4099.298153420212,20162.55546284613
1984-05-25,11592.78289387596,7491.303328224107,4101.479565651853,20218.180783722204
1984-05-29,11306.392847151634,7202.730708445202,4103.6621387064315,20044.467209047867
1984-05-30,11312.293714303985,7206.447841102315,4105.845873201672,20056.079105554243
1984-05-31,11344.690927788733,7236.660158033109,4108.0307697556245,20086.367845743436
1984-06-01,11852.811940311267,7794.972503638978,4057.8394366722887,20448.985439660533
1984-06-04,12080.726521615454,8020.703580865336,4060.0229407501174,20599.557631659056
1984-06-05,11924.045718568477,7861.838098807385,4062.2076197610927,20511.276602317193
1984-06-06,12207.04872749592,8142.655253158478,4064.3934743374407,20696.624209170386
1984-06-07,12181.15381736252,8114.573312250793,4066.5805051117272,20688.438738825404
1984-06-08,12227.396241895218,8158.627529178358,4068.768712716859,20725.653565659584
1984-06-11,11772.606820124813,7701.648722338729,4070.9580977860833,20447.662298841304
1984-06-12,11583.171056944819,7510.02239599183,4073.1486609529875,20335.222088117564
1984-06-13,11561.008267077634,7485.667864226133,4075.3404028515006,20330.96914440624
1984-06-14,11190.10910367954,7112.575779563648,4077.5333241158924,20102.194186945584
1984-06-15,10905.2563761571,6825.528950776326,4079.727425380774,19924.12749724081
1984-06-18,11469.406425570469,7387.483718289371,4081.9227072810986,20288.783332535917
1984-06-19,11645.918594950985,7561.799424498824,4084.11917045216,20410.20956055498
1984-06-20,12117.7925537145,8031.475738184907,4086.316815529594,20712.22900208845
1984-06-21,12040.98280337326,7952.46716022388,4088.5156431493792,20671.919734699055
1984-06-22,12023.808701153,7933.093047205165,4090.715653947836,20669.057947059446
1984-06-25,11909.867889142173,7816.951040580546,4092.9168485616274,20607.31344532276
1984-06-26,11630.829839790254,7535.710612162496,4095.1192276277584,20442.49016881728
1984-06-27,11399.711880027307,7302.38908824373,4097.3227917835775,20303.037506600376
1984-06-28,11646.08646358889,7546.558921922114,4099.5275416667755,20467.462578615705
1984-06-29,11710.309340087297,7608.57586217191,4101.733477915387,20516.781199340934
1984-07-02,11664.501776617388,7490.831706325038,4173.670070292351,20523.31901029009
1984-07-03,11760.060722600392,7584.1779446834735,4175.882777916919,20594.160810695957
1984-07-05,11555.7301170917,7377.633458463949,4178.096658627751,20472.083516220016
1984-07-06,11440.33254033903,7260.020827292262,4180.311713046769,20406.24740093372
1984-07-09,11669.947853080617,7487.419911284392,4182.527941796226,20560.209195368046
1984-07-10,11557.768659662961,7373.02331416426,4184.745345498702,20501.0651046446
1984-07-11,11071.959905631727,6884.995980854619,4186.963924777109,20192.48997428431
1984-07-12,10955.935552837029,6766.751872582339,4189.1836802546895,20125.206180149304
1984-07-13,11123.07320754138,6931.668594986365,4191.404612555015,20243.01184774746
1984-07-16,11267.175140407977,7073.548418105989,4193.626722301989,20343.418718672583
1984-07-17,11423.883266337993,7228.033256218148,4195.850010119844,20451.913710142544
1984-07-18,11189.98293639204,6991.9084597588935,4198.074476633145,20324.226306373836
1984-07-19,10970.112800480783,6769.812678013994,4200.300122466789,20189.77953501187
1984-07-20,10794.788174069072,6592.26122582307,4202.526948246001,20083.478340881513
1984-07-23,10664.644276368092,6459.889321771751,4204.75495459634,20006.67885202246
1984-07-24,10427.739380412988,6220.75523826929,4206.984142143698,19858.663332109027
1984-07-25,10619.088560222066,6409.87404870777,4209.214511514295,19998.08426129005
1984-07-26,10865.63755349181,6654.1914901571245,4211.446063334685,20169.805965541367
1984-07-27,11085.497612317595,6871.818814085839,4213.678798231755,20322.776253340442
1984-07-30,10871.117245349478,6655.204528516756,4215.912716832722,20192.17944216858
1984-07-31,10962.935001791378,6744.787182026239,4218.147819765139,20259.16580719254
1984-08-01,11860.24986265452,7410.398513602409,4449.851349052111,20722.570363354615
1984-08-02,12711.241606670828,8259.144142175863,4452.0974644949665,21252.035490702896
1984-08-03,13681.227596447934,9226.882882756603,4454.344713691331,21842.21305211304
1984-08-06,13725.45548389107,9268.862386677589,4456.59309721348,21879.64183171945
1984-08-07,13745.345312613603,9286.502696979624,4458.842615633979,21899.589342166466
1984-08-08,13522.896003387763,9061.802733862081,4461.093269525681,21772.846512960477
1984-08-09,14372.818499866928,9909.4734404052,4463.345059461727,22286.79226705409
1984-08-10,14339.62500847766,9874.027022462109,4465.597986015551,22274.508780041117
1984-08-13,14334.283634089814,9866.431584328939,4467.852049760874,22279.72400846245
1984-08-14,14102.420992320833,9632.313741049125,4470.107251271706,22147.57064487799
1984-08-15,13734.137181207421,9261.773590085071,4472.363591122349,21933.20273697105
1984-08-16,13942.803277611092,9468.1822077237,4474.621069887392,22067.696121840305
1984-08-17,14019.386759644767,9542.50707150305,4476.8796881417165,22121.385757976666
1984-08-20,14192.93933699905,9713.799890538556,4479.139446460494,22233.046155037933
1984-08-21,14841.949293608537,10360.548948189353,4481.400345419183,22626.465118798795
1984-08-22,14660.710960986766,10177.048575393226,4483.662385593539,22526.58543228452
1984-08-23,14668.152350564753,10182.226783005153,4485.9255675596005,22538.58879544714
1984-08-24,14749.49776525752,10261.307873363818,4488.189891893702,22595.101248162304
1984-08-27,14502.213314408633,10011.757955236166,4490.455359172468,22454.697191974785
1984-08-28,14713.670347191175,10220.948377218361,4492.721969972813,22588.11196068068
1984-08-29,14635.619781476085,10140.630056604143,4494.989724871943,22550.206354745853
1984-08-30,14518.84939830333,10021.590773855974,4497.258624447355,22487.995352181733
1984-08-31,14530.532698684887,10031.004029408048,4499.528669276839,22502.69860780195
1984-09-04,14134.759186819374,9556.467339503193,4578.29184731618,22263.572462052125
1984-09-05,13996.39908614201,9415.832627162004,4580.566458980005,22187.74449059304
