date,strat,bench,sp_1x,sp_2x,nq_1x,nq_2x,contributed
2014-05-27,1869820.6043,1789339.0412,64.4028,492.5540,54.2797,194.0513,138300.0000
2014-06-03,1879564.9601,1798266.5708,64.8430,499.0509,54.2414,193.6627,138600.0000
2014-06-10,1914875.1873,1828308.6403,65.7628,513.0246,55.5726,203.1400,138600.0000
2014-06-17,1908306.7575,1822530.3299,65.4912,508.5081,55.5628,202.9367,138600.0000
2014-06-24,1916827.5462,1830064.0262,65.7855,512.7859,55.7310,204.0432,138600.0000
2014-07-01,1950378.3225,1858309.8023,66.5982,525.2389,57.1182,214.1685,138900.0000
2014-07-09,1945031.1920,1854396.7688,66.6069,525.0592,56.6107,210.1943,138900.0000
2014-07-16,1953340.3337,1861838.6599,66.9274,529.8323,56.6996,210.7153,138900.0000
2014-07-23,1964535.6873,1871162.0988,67.1366,532.7409,57.3110,215.0558,138900.0000
2014-07-30,1950144.5545,1858565.3706,66.5894,523.8142,57.1727,213.8903,138900.0000
2014-08-06,1896582.9449,1812609.5739,64.9306,497.5139,55.7911,203.4477,139200.0000
2014-08-13,1928611.5070,1840112.9860,65.8517,511.3714,56.8041,210.7357,139200.0000
2014-08-20,1973113.7554,1878443.1149,67.2235,532.5750,57.9872,219.4552,139200.0000
2014-08-27,1990284.2766,1893104.8345,67.7097,540.0245,58.5398,223.5289,139200.0000
2014-09-04,1987796.3567,1891132.3919,67.6518,538.8299,58.4459,222.6709,139500.0000
2014-09-11,1992151.5995,1894584.6140,67.6709,538.8220,58.8241,225.4019,139500.0000
2014-09-18,2003865.8731,1905187.0012,68.1682,546.4410,58.8449,225.3802,139500.0000
2014-09-25,1950938.9245,1860363.8057,66.6562,521.9887,57.2220,212.8618,139500.0000
2014-10-02,1930712.2546,1843024.4488,66.0099,511.5302,56.7537,209.1973,139800.0000
2014-10-09,1909762.2460,1825423.6581,65.4265,501.7317,56.0894,203.9811,139800.0000
2014-10-16,1836956.2951,1762731.6862,63.2317,468.1781,54.0275,189.0008,139800.0000
2014-10-23,1938410.3175,1850344.2939,66.2474,513.2339,57.0432,210.3356,139800.0000
2014-10-30,1989050.7067,1893846.0764,67.7622,536.5884,58.4953,220.9786,139800.0000
2014-11-06,2028516.8653,1927939.0969,69.0307,556.4903,59.4219,227.8589,140100.0000
2014-11-13,2041222.2557,1938591.3051,69.3331,561.0967,59.9557,231.8361,140100.0000
2014-11-20,2055413.8098,1950966.3537,69.8158,568.6417,60.2341,233.8357,140100.0000
2014-11-28,2080161.8066,1971368.5346,70.3459,576.9996,61.3839,242.6865,140100.0000
2014-12-05,2085362.0687,1976380.8958,70.6383,581.4626,61.2447,241.3946,140400.0000
2014-12-12,2009823.1208,1911622.3796,68.1785,541.0701,59.6157,228.4652,140400.0000
2014-12-19,2080066.2084,1972561.1942,70.5321,578.1638,61.0477,239.1557,140400.0000
2014-12-29,2102281.4631,1991652.7504,71.2373,589.4803,61.5797,243.1907,140400.0000
2015-01-06,2002802.8439,1907174.3534,68.2664,540.7694,58.8360,221.7578,140700.0000
2015-01-13,2028893.4465,1929450.8200,68.9893,551.6909,59.7169,228.1854,140700.0000
2015-01-21,2037400.2986,1937138.1384,69.3265,556.6473,59.7927,228.5335,140700.0000
2015-01-28,2009775.9225,1913206.0538,68.3309,540.1678,59.4157,225.3608,140700.0000
2015-02-04,2052441.3314,1950096.5827,69.7013,561.4152,60.4240,232.8533,141000.0000
2015-02-11,2086219.7453,1978762.5416,70.6512,576.4008,61.5063,241.0620,141000.0000
2015-02-19,2127117.8508,2012831.7968,71.6664,592.7291,63.0886,253.4342,141000.0000
2015-02-26,2147166.8093,2029466.1721,72.1478,600.3989,63.8982,259.8214,141000.0000
2015-03-05,2139132.0803,2022562.4522,71.8438,595.0080,63.8331,259.1100,141300.0000
2015-03-12,2098775.8851,1988714.3635,70.6717,575.0807,62.6863,249.6177,141300.0000
2015-03-19,2131831.7214,2016280.4987,71.4972,588.0765,63.9557,259.6236,141300.0000
2015-03-26,2087575.0149,1979734.6374,70.3912,569.5478,62.3028,246.0778,141300.0000
2015-04-02,2100003.7505,1990520.4572,70.7891,575.5754,62.6049,248.2656,141600.0000
2015-04-10,2144000.8287,2027606.6238,72.0193,595.4057,64.0018,259.2876,141600.0000
2015-04-17,2118661.1367,2006544.8645,71.3317,583.6999,63.1797,252.4562,141600.0000
2015-04-24,2171086.2896,2049959.8839,72.6112,604.4596,65.2329,268.9152,141600.0000
2015-05-01,2151723.4358,2034824.0295,72.3169,599.1228,64.1223,259.5573,141900.0000
2015-05-08,2158211.7214,2040851.7290,72.6133,603.5304,64.0988,259.1120,141900.0000
2015-05-15,2170342.4597,2050846.2136,72.8692,607.4052,64.6719,263.5674,141900.0000
2015-05-22,2179339.2774,2058082.3234,73.0117,609.4739,65.1981,267.7121,141900.0000
2015-06-01,2167291.6094,2047684.8247,72.5478,601.3189,65.1157,266.7885,142200.0000
2015-06-08,2132950.6352,2018548.2342,71.4612,583.0834,64.3304,260.2026,142200.0000
2015-06-15,2138760.2996,2023718.5523,71.6665,586.0269,64.4372,260.8681,142200.0000
2015-06-22,2187790.3751,2064855.4223,73.0161,607.8911,66.0257,273.6662,142200.0000
2015-06-29,2107979.0754,1998169.1610,70.8011,570.9940,63.5213,252.9784,142200.0000
2015-07-07,2133087.9805,2019914.0698,71.6454,584.3462,64.0208,256.8123,142500.0000
2015-07-14,2170881.1363,2051573.2594,72.6249,599.7941,65.3970,267.6095,142500.0000
2015-07-21,2194282.3452,2070260.3686,73.0069,605.7746,66.7194,278.3216,142500.0000
2015-07-28,2156898.1142,2039805.4893,72.1413,591.0070,65.1961,265.5058,142500.0000
2015-08-04,2159779.8080,2042146.9192,72.1724,591.1868,65.4055,267.0554,142800.0000
2015-08-11,2143062.3475,2028951.7577,71.8823,585.9639,64.5246,259.6052,142800.0000
2015-08-18,2157163.3003,2041191.7057,72.3545,593.3682,64.8136,261.7579,142800.0000
2015-08-25,1896502.3898,1818594.8261,64.4696,469.2185,57.7311,206.7621,142800.0000
2015-09-01,1950855.4327,1866079.3781,66.0941,491.4583,59.3915,217.9920,143100.0000
2015-09-09,1990077.3039,1899566.3123,67.0967,505.5452,60.9343,228.9855,143100.0000
2015-09-16,2051630.9192,1952522.8102,68.9668,533.6980,62.6344,241.7439,143100.0000
2015-09-23,1987879.8465,1898004.6744,67.0410,503.8331,60.8857,228.2100,143100.0000
2015-09-30,1955145.4730,1871324.2533,66.4227,493.8186,59.1873,215.1831,143100.0000
2015-10-07,2039784.1092,1944647.5912,69.0747,533.4588,61.3778,231.1270,143400.0000
2015-10-14,2037901.5516,1943247.3072,69.0489,532.7213,61.2715,230.1719,143400.0000
2015-10-21,2066167.8423,1967726.4691,69.9334,546.0428,62.0051,235.4831,143400.0000
2015-10-28,2159786.5840,2046671.1200,72.4366,585.2364,65.2791,260.6257,143400.0000
2015-11-04,2176559.9655,2060826.0264,72.8807,592.0385,65.8786,265.2213,143700.0000
2015-11-11,2144351.0652,2033778.4828,71.9634,576.8835,64.9119,257.3154,143700.0000
2015-11-18,2152838.5655,2041499.9200,72.2911,581.4006,65.0167,257.7886,143700.0000
2015-11-25,2163405.4789,2050206.6059,72.5044,584.5402,65.5411,261.8087,143700.0000
2015-12-03,2121008.2188,2014110.7915,71.1714,562.7052,64.5341,253.5738,144000.0000
2015-12-10,2124598.6711,2017425.2113,71.2917,564.0172,64.6319,254.0195,144000.0000
2015-12-17,2110635.5857,2006111.1080,70.9625,558.0102,64.0860,249.3549,144000.0000
2015-12-24,2132969.8160,2025423.0796,71.6565,568.3512,64.6745,253.6978,144000.0000
2016-01-04,2074075.6250,1975751.4066,70.0056,541.9284,62.8118,238.9624,144300.0000
2016-01-11,1966470.0635,1884018.6046,66.9398,494.8195,59.4157,213.4412,144300.0000
2016-01-19,1911054.7660,1837080.2299,65.4962,472.7798,57.3527,198.2634,144300.0000
2016-01-26,1941467.2754,1863386.7007,66.3030,483.7747,58.5149,206.0506,144300.0000
2016-02-02,1934548.1340,1858334.4799,66.3121,483.1406,57.8651,201.0590,144600.0000
2016-02-09,1861397.6483,1796144.1419,64.5710,457.6105,54.6856,179.2022,144600.0000
2016-02-17,1956801.3622,1878798.9828,67.2031,494.9182,58.0843,201.8068,144600.0000
2016-02-24,1960837.7073,1882499.7627,67.3374,496.4554,58.1938,202.3301,144600.0000
2016-03-02,2028639.1358,1941245.0079,69.3448,525.8431,60.2539,216.5901,144900.0000
2016-03-09,2027577.9017,1940937.7659,69.4733,527.4420,59.8819,213.7624,144900.0000
2016-03-16,2071021.8501,1978658.1004,70.8296,547.8085,61.0296,221.8217,144900.0000
2016-03-23,2079976.9778,1986756.3056,71.1915,553.0928,61.0922,222.1189,144900.0000
2016-03-31,2112994.5546,2014728.8824,72.0270,565.8205,62.3860,231.4310,144900.0000
2016-04-07,2095981.8891,2000062.5972,71.4339,556.0406,62.1108,229.1139,145200.0000
2016-04-14,2143204.5855,2040792.4197,72.8945,578.6124,63.3601,238.2195,145200.0000
2016-04-21,2150915.7453,2047826.8294,73.2296,583.6128,63.3606,238.0824,145200.0000
2016-04-28,2119536.2592,2022413.9357,72.7114,575.0465,61.5589,224.5547,145200.0000
2016-05-05,2087592.6077,1995430.6803,71.8600,561.2731,60.4290,216.1991,145500.0000
2016-05-12,2101883.4741,2008080.1509,72.3631,568.7381,60.6883,217.8707,145500.0000
2016-05-19,2079378.1532,1988453.8989,71.5499,555.6058,60.3706,215.3945,145500.0000
2016-05-26,2146449.8150,2045509.3876,73.3367,583.2615,62.7949,232.7798,145500.0000
2016-06-03,2159993.7531,2057018.2020,73.6845,588.4975,63.3169,236.5126,145800.0000
2016-06-10,2151515.2175,2050450.7604,73.6078,586.9146,62.7024,231.7649,145800.0000
2016-06-17,2118932.4063,2023049.8112,72.7661,573.2350,61.4955,222.7636,145800.0000
2016-06-24,2078974.5723,1989215.3971,71.6086,553.9825,60.3123,213.6942,145800.0000
2016-07-01,2153899.6019,2054194.2742,73.9438,589.7620,62.2927,227.4778,146100.0000
2016-07-11,2199729.2778,2093128.6806,75.1782,609.1301,63.9078,239.1907,146100.0000
2016-07-18,2234048.4319,2122669.0832,76.2553,626.3529,64.7679,245.5088,146100.0000
2016-07-25,2241674.1771,2128823.7790,76.3425,627.4400,65.3040,249.4124,146100.0000
2016-08-01,2256137.1918,2140172.2455,76.4568,629.0091,66.4130,257.7967,146400.0000
2016-08-08,2269026.3389,2151251.7365,76.8422,634.9793,66.7838,260.4836,146400.0000
2016-08-15,2284067.8648,2163810.7315,77.2000,640.5682,67.4099,265.2258,146400.0000
2016-08-22,2276009.7965,2157113.5566,76.9666,636.3655,67.1868,263.3137,146400.0000
2016-08-29,2273019.4378,2154832.3478,76.9183,635.2183,67.0296,261.9164,146400.0000
2016-09-06,2284719.8110,2164516.2262,77.1651,638.9673,67.5879,266.1360,146700.0000
2016-09-13,2219064.1936,2108665.0491,75.0978,604.2449,66.0421,253.6824,146700.0000
2016-09-20,2242056.0435,2127666.5465,75.5792,611.6482,67.1451,262.0235,146700.0000
2016-09-27,2268222.1435,2149929.9931,76.3231,623.2537,67.9696,268.2486,146700.0000
2016-10-04,2258713.5142,2141932.5390,76.0211,617.8966,67.7640,266.4362,147000.0000
2016-10-11,2241895.3847,2127954.8634,75.5661,610.0984,67.2148,261.9049,147000.0000
2016-10-18,2244461.5291,2130447.6931,75.6995,611.9202,67.1770,261.4388,147000.0000
2016-10-25,2253478.7932,2137846.4245,75.8572,614.1467,67.6838,265.2172,147000.0000
2016-11-01,2210068.4075,2101738.9069,74.7759,596.4325,66.0208,252.1641,147300.0000
2016-11-08,2239125.4626,2127229.7649,75.7942,612.1504,66.5320,255.7529,147300.0000
2016-11-15,2284984.2871,2166743.6359,77.2727,635.8420,67.5842,263.6699,147300.0000
2016-11-22,2319753.5209,2195634.5902,78.1041,649.2233,69.0027,274.6598,147300.0000
2016-11-30,2308175.0142,2186752.9615,77.9896,646.9719,68.1998,268.1141,147300.0000
2016-12-07,2354034.4215,2226341.8488,79.5311,672.3209,69.0976,274.9474,147600.0000
2016-12-14,2370587.2843,2240333.9456,79.9865,679.6103,69.6473,279.1324,147600.0000
2016-12-21,2386033.9393,2253466.6549,80.4411,686.9953,70.0926,282.5380,147600.0000
2016-12-29,2367755.2808,2238210.3996,79.9079,677.5317,69.5886,278.2995,147600.0000
2017-01-06,2404058.9749,2268754.1524,80.9252,694.4598,70.7284,287.2550,147900.0000
2017-01-13,2410159.8082,2273175.1014,80.8745,693.2319,71.4081,292.6266,147900.0000
2017-01-23,2399840.1860,2264622.2216,80.5712,687.6777,71.1368,290.2275,147900.0000
2017-01-30,2422171.4960,2283299.2685,81.1619,697.3586,71.9153,296.3804,147900.0000
2017-02-06,2439646.5290,2297842.5673,81.6095,704.6872,72.5538,301.4840,148200.0000
2017-02-13,2484640.0566,2335570.3979,82.9128,726.9690,73.8401,312.0741,148200.0000
2017-02-21,2531244.4068,2374546.7799,84.2679,750.5004,75.1467,323.0099,148200.0000
2017-02-28,2524564.4434,2369742.2268,84.2385,749.6036,74.6277,318.3656,148200.0000
2017-03-07,2530343.7084,2374856.5527,84.4405,752.6571,74.7365,319.0373,148500.0000
2017-03-14,2531734.3553,2375711.4825,84.3684,750.9867,75.0297,321.3584,148500.0000
2017-03-21,2505065.6081,2353842.5698,83.6365,737.4805,74.2228,314.1834,148500.0000
2017-03-28,2529636.3115,2373833.7857,84.1887,746.8430,75.2644,322.8653,148500.0000
2017-04-04,2534963.5551,2378141.2705,84.2783,748.0569,75.5651,325.2605,148800.0000
2017-04-11,2525592.5157,2370762.7908,84.0835,744.2287,75.1572,321.5659,148800.0000
2017-04-19,2512385.3330,2359369.0924,83.5589,734.5064,75.1093,320.9336,148800.0000
2017-04-26,2578160.0581,2413788.6181,85.3534,765.8535,77.1872,338.6561,148800.0000
2017-05-03,2586198.4629,2419887.7634,85.4109,766.5054,77.7934,343.7790,149100.0000
2017-05-10,2604837.0229,2435067.7510,85.8556,774.1153,78.5183,350.0139,149100.0000
2017-05-17,2551887.8989,2391588.8337,84.3643,746.8139,77.0079,336.2435,149100.0000
2017-05-24,2614850.4605,2443551.6446,86.0930,777.2817,78.9523,353.1893,149100.0000
2017-06-01,2649624.2917,2472206.3693,87.0457,794.1321,80.0260,362.6221,149400.0000
2017-06-08,2664412.0764,2483460.3115,87.2129,796.7771,80.9859,371.1220,149400.0000
2017-06-15,2640926.8999,2467009.7735,87.1988,796.1095,78.9841,352.6446,149400.0000
2017-06-22,2653610.8836,2476607.5758,87.3054,797.5786,79.8961,360.5207,149400.0000
2017-06-29,2627933.1657,2456626.6389,86.8081,787.9606,78.7132,349.4816,149400.0000
2017-07-07,2634454.0487,2462363.6796,87.0385,791.6531,78.8250,350.1849,149700.0000
2017-07-14,2687566.6106,2505228.5754,88.2961,814.2345,80.8669,368.2948,149700.0000
2017-07-21,2710656.9000,2523719.8024,88.8065,823.2501,81.8313,376.9004,149700.0000
2017-07-28,2708962.9616,2522747.2791,88.8245,823.1737,81.6638,375.1309,149700.0000
2017-08-04,2710249.7568,2524638.6270,89.0286,826.5454,81.3677,372.1947,150000.0000
2017-08-11,2666278.6777,2488746.2771,87.7861,803.0617,80.1507,360.7441,150000.0000
2017-08-18,2647364.7343,2473418.8320,87.2528,792.6706,79.6378,355.7422,150000.0000
2017-08-25,2670145.6252,2492421.7055,87.9165,804.2898,80.2670,361.1173,150000.0000
2017-09-01,2724491.5979,2535982.3897,89.1565,826.6875,82.4408,380.6526,150300.0000
2017-09-11,2734567.9714,2545125.0661,89.6074,834.5093,82.4015,379.9821,150300.0000
2017-09-18,2752102.9460,2560071.5975,90.2094,845.3342,82.6882,382.4026,150300.0000
2017-09-25,2734103.5847,2546652.6607,89.9840,840.6917,81.6115,372.2619,150300.0000
2017-10-02,2784339.6751,2587035.6852,91.1887,862.8917,83.4835,389.2514,150600.0000
2017-10-09,2807838.5272,2606086.1829,91.7861,873.7743,84.2907,396.5702,150600.0000
2017-10-16,2826262.4071,2621161.5753,92.2865,882.8837,84.8578,401.6943,150600.0000
2017-10-23,2827714.4378,2623603.5800,92.5860,888.1536,84.3816,396.9543,150600.0000
2017-10-30,2851789.9353,2641870.3717,92.9041,893.7422,85.8181,410.1554,150600.0000
2017-11-06,2881463.6555,2665512.6629,93.5999,906.7244,86.9388,420.6708,150900.0000
2017-11-13,2872269.8277,2658495.2699,93.4075,902.5457,86.5693,416.8509,150900.0000
2017-11-20,2875470.7202,2660604.4835,93.3449,900.7976,86.9935,420.6303,150900.0000
2017-11-28,2933587.1213,2707976.6893,95.0033,932.5029,88.5519,435.5334,150900.0000
2017-12-05,2913690.3299,2695106.8090,95.1297,934.4519,86.6284,416.4395,151200.0000
2017-12-12,2959606.1199,2732415.9680,96.4146,959.3495,87.9108,428.5923,151200.0000
2017-12-19,2990763.6664,2756834.2577,97.0781,971.9950,89.2115,441.0232,151200.0000
2017-12-27,2988682.8190,2755911.7643,97.1549,973.0534,88.8975,437.6767,151200.0000
2018-01-04,3046680.9310,2802422.1574,98.6889,1003.3786,90.6727,454.9277,151500.0000
2018-01-11,3106218.8396,2850130.3419,100.3030,1035.8593,92.3877,471.9727,151500.0000
2018-01-19,3163821.0730,2896260.8263,101.8877,1068.1513,93.9839,488.0535,151500.0000
2018-01-26,3246250.9482,2962121.5922,104.1920,1116.2398,96.1539,510.3987,151500.0000
2018-02-02,3107292.6768,2851206.3162,100.2106,1031.3995,92.7613,474.5071,151800.0000
2018-02-09,2925077.4820,2705527.3881,95.0732,924.3058,88.0667,425.7865,151800.0000
2018-02-16,3079943.8428,2829820.0085,99.1986,1005.2588,92.7424,471.5487,151800.0000
2018-02-26,3150358.8784,2885492.6805,100.9553,1040.2033,95.0738,495.0682,151800.0000
2018-03-05,3084869.2396,2832163.8429,98.8608,996.3873,93.9111,482.4786,152100.0000
2018-03-12,3180268.0783,2906888.5108,101.1528,1042.2837,97.2114,516.5069,152100.0000
2018-03-19,3080822.2146,2828942.8951,98.6406,990.3877,94.0846,483.3187,152100.0000
2018-03-26,3013690.2871,2775431.5699,96.6997,949.5939,92.4999,465.8648,152100.0000
2018-04-03,2932558.5073,2713665.0069,95.1319,917.5207,88.9224,429.3627,152400.0000
2018-04-10,2993120.3844,2762639.6752,96.7121,946.8829,90.8827,447.7138,152400.0000
2018-04-17,3065704.0549,2820546.2172,98.5515,982.4890,93.2757,471.1196,152400.0000
2018-04-24,2961336.3237,2738115.4892,95.9717,930.9979,89.7688,435.8812,152400.0000
2018-05-01,2998323.4101,2767101.8655,96.7454,945.4340,91.3490,450.9341,152700.0000
2018-05-08,3034687.8676,2795046.4236,97.4061,957.7062,93.0938,467.8983,152700.0000
2018-05-15,3083101.1424,2834810.0396,98.8838,986.2775,94.1792,478.4936,152700.0000
2018-05-22,3099324.6769,2848293.4123,99.3942,995.9136,94.5229,481.6826,152700.0000
2018-05-30,3112455.5491,2857418.2769,99.4153,995.5379,95.5989,492.3688,152700.0000
2018-06-06,3191091.5881,2918663.6982,101.2168,1031.1802,98.5042,522.2897,153000.0000
2018-06-13,3195633.5636,2922618.2439,101.3734,1033.8393,98.5870,522.8325,153000.0000
2018-06-20,3202327.4722,2925895.2540,101.1068,1027.8760,99.6863,534.1920,153000.0000
2018-06-27,3090325.4388,2839990.5746,98.6703,978.1431,95.3764,488.3329,153000.0000
2018-07-05,3145511.3606,2883747.3746,100.0592,1005.2406,97.1872,506.6137,153300.0000
2018-07-12,3237941.3037,2956406.3171,102.3520,1051.0258,100.2296,538.2816,153300.0000
2018-07-19,3244309.7679,2962090.1679,102.6161,1055.9021,100.2472,538.1421,153300.0000
2018-07-26,3278499.2090,2990953.6371,103.8593,1080.9887,100.5916,541.4143,153300.0000
2018-08-02,3262052.8800,2978778.1776,103.5228,1073.3387,99.9576,533.9849,153600.0000
2018-08-09,3300275.2925,3009032.1786,104.5258,1093.6567,101.0989,545.9223,153600.0000
2018-08-16,3275869.2988,2991105.0716,104.0915,1083.8117,100.0067,533.7523,153600.0000
2018-08-23,3302405.7524,3011858.3626,104.7261,1096.5078,100.9283,543.3136,153600.0000
2018-08-30,3375812.9934,3068308.0932,106.3823,1130.7461,103.6172,572.1890,153600.0000
2018-09-07,3320506.6020,3027232.4277,105.3402,1108.1294,101.2367,545.7617,153900.0000
2018-09-14,3368031.6489,3064778.9528,106.6000,1134.1897,102.6139,560.3446,153900.0000
2018-09-21,3387113.3972,3082207.3712,107.5443,1153.6719,102.3182,556.5959,153900.0000
2018-09-28,3383055.0691,3077062.5184,107.0065,1141.5683,103.0790,564.5654,153900.0000
2018-10-05,3317353.4298,3029310.6374,106.0014,1119.5515,99.7752,528.3886,154200.0000
2018-10-12,3165738.9806,2908673.9071,101.6884,1027.9505,96.0401,488.0614,154200.0000
2018-10-19,3159197.7744,2905031.5339,101.7506,1027.9968,95.4270,480.9405,154200.0000
2018-10-26,3018940.9129,2792544.6135,97.7781,947.2099,91.8167,443.4605,154200.0000
2018-11-02,3105125.5496,2862654.4436,100.1844,993.3798,94.2479,466.3878,154500.0000
2018-11-09,3164750.7493,2913365.7077,102.3554,1035.7802,94.8873,471.9925,154500.0000
2018-11-16,3101041.2885,2863194.9697,100.7479,1002.4307,92.8500,451.1541,154500.0000
2018-11-26,3020386.5162,2798321.7813,98.4740,956.3502,90.7232,429.7136,154500.0000
2018-12-03,3179165.3728,2926699.2262,102.8204,1041.3963,95.3306,473.6855,154800.0000
2018-12-11,2980560.7365,2766414.5227,97.1998,928.6239,90.0824,421.6176,154800.0000
2018-12-18,2864221.2331,2671501.3967,93.8978,865.4372,86.9064,391.7229,154800.0000
2018-12-26,2760980.6154,2587893.7868,91.0441,810.0261,83.9657,363.5331,154800.0000
2019-01-03,2730989.3859,2563980.0920,90.3521,796.7401,82.8017,352.9477,155100.0000
2019-01-10,2938042.5261,2734045.6681,95.8826,895.6805,89.4962,411.2695,155100.0000
2019-01-17,2988050.9772,2775523.0244,97.3746,923.1368,90.7566,422.5226,155100.0000
2019-01-25,3026081.2894,2806995.2414,98.4784,943.2977,91.7866,431.6309,155100.0000
2019-02-01,3078533.9902,2850464.2124,100.0623,973.0489,93.0550,443.0243,155400.0000
2019-02-08,3085506.0391,2855895.8302,100.1520,974.1625,93.4947,446.8230,155400.0000
2019-02-15,3172901.0804,2927307.9901,102.6971,1023.5048,95.7265,468.0374,155400.0000
2019-02-25,3204425.8698,2952556.5780,103.4962,1038.9263,96.7776,478.0555,155400.0000
2019-03-04,3205677.4528,2953225.6629,103.4142,1036.7027,97.0737,480.6797,155700.0000
2019-03-11,3194710.1591,2944671.9881,103.1027,1029.6296,96.8237,477.6500,155700.0000
2019-03-18,3263862.2424,3000278.6701,104.9822,1066.8904,98.8276,497.2854,155700.0000
2019-03-25,3221419.0794,2966277.6760,103.7408,1040.7814,97.8419,486.7272,155700.0000
2019-04-01,3313327.9063,3040461.8727,106.3335,1092.6377,100.2935,510.9799,156000.0000
2019-04-08,3359161.8956,3076479.4125,107.4343,1114.8012,101.8944,527.0918,156000.0000
2019-04-15,3372159.5864,3087261.9424,107.8392,1122.5684,102.1779,529.6806,156000.0000
2019-04-23,3420832.2535,3124976.4002,108.9232,1144.5945,104.0330,548.6871,156000.0000
2019-04-30,3428601.4528,3132670.6837,109.4152,1154.3631,103.7072,544.9193,156000.0000
2019-05-07,3352570.3464,3071766.5311,107.1610,1106.2466,102.0210,526.6788,156300.0000
2019-05-14,3272681.1097,3010219.2044,105.3574,1068.0510,99.0839,495.8185,156300.0000
2019-05-21,3308107.9517,3039738.1019,106.5118,1090.7677,99.7402,501.8003,156300.0000
2019-05-29,3199049.2245,2952479.2660,103.5277,1029.7198,96.6860,471.1069,156300.0000
2019-06-05,3242542.2413,2989935.3717,105.1741,1061.4740,97.0469,473.7913,156600.0000
2019-06-12,3324757.0087,3055188.2255,107.2137,1102.3175,99.8298,500.8721,156600.0000
2019-06-19,3397631.7085,3112599.5266,108.9910,1138.4768,102.3228,525.7538,156600.0000
2019-06-26,3374806.6650,3095557.2946,108.5599,1128.7282,101.3319,515.1670,156600.0000
2019-07-03,3490497.6543,3187481.2940,111.6587,1193.3001,104.6660,549.1908,156900.0000
2019-07-11,3498961.3610,3194227.6969,111.8530,1196.8110,104.9966,552.2808,156900.0000
2019-07-18,3497026.2247,3192504.9660,111.7157,1193.1879,105.1401,553.4396,156900.0000
2019-07-25,3510372.6862,3203318.3605,112.0769,1200.1594,105.5411,557.1889,156900.0000
2019-08-01,3445330.8240,3151779.1152,110.2484,1160.4422,103.9087,539.5961,157200.0000
2019-08-08,3419931.7220,3133119.9600,109.7136,1146.9301,102.9869,528.6287,157200.0000
2019-08-15,3295957.0836,3034917.6194,106.3762,1076.2447,99.4955,492.3354,157200.0000
2019-08-22,3399334.9885,3118102.4886,109.2333,1133.7425,102.3749,520.6551,157200.0000
2019-08-29,3398245.0832,3118417.5720,109.3370,1134.1663,102.1443,517.3196,157200.0000
2019-09-06,3468188.3475,3175184.7278,111.4035,1176.4850,103.8056,533.6735,157500.0000
2019-09-13,3506570.7290,3206198.3966,112.5188,1199.5027,104.7490,543.0497,157500.0000
2019-09-20,3484130.3608,3188956.7769,111.9880,1187.5846,103.9927,534.8916,157500.0000
2019-09-27,3429649.2515,3147658.4205,110.8969,1163.8225,101.7119,511.1485,157500.0000
2019-10-04,3427677.5225,3145304.9756,110.5737,1155.5946,102.2605,516.0058,157800.0000
2019-10-11,3456352.1746,3168275.7519,111.3010,1169.6815,103.2159,525.0839,157800.0000
2019-10-18,3476635.8842,3185058.0940,111.9408,1182.4410,103.6323,528.9068,157800.0000
2019-10-25,3534439.9501,3230428.8144,113.3464,1211.6280,105.5998,548.7419,157800.0000
2019-11-01,3598255.5949,3281051.2758,115.0531,1247.6055,107.4353,567.5179,158100.0000
2019-11-08,3637080.5493,3311749.9929,116.0781,1269.2798,108.5743,579.2560,158100.0000
2019-11-15,3673437.7487,3340994.3738,117.1491,1292.0953,109.4136,587.8873,158100.0000
2019-11-22,3661484.8762,3331721.8546,116.8104,1283.9811,109.1452,584.6593,158100.0000
2019-12-02,3672983.9311,3340416.6139,116.9877,1287.0378,109.7616,590.7385,158400.0000
2019-12-09,3702623.2997,3364311.3949,117.8613,1305.4619,110.4513,597.7526,158400.0000
2019-12-16,3785395.5127,3428880.9619,119.9906,1352.2231,112.9160,624.2887,158400.0000
2019-12-23,3837485.4234,3469069.7835,121.2585,1380.2168,114.5996,642.6465,158400.0000
2019-12-31,3848832.1142,3478110.5051,121.5566,1386.2414,114.9449,646.0922,158400.0000
2020-01-08,3895514.1272,3512806.5138,122.4384,1405.5129,116.9515,668.2731,158700.0000
2020-01-15,3951117.1619,3555732.1678,123.8464,1437.1728,118.6100,686.8574,158700.0000
2020-01-23,4009300.4997,3600154.8009,125.2551,1469.2045,120.4519,707.8741,158700.0000
2020-01-30,3953471.4724,3557275.5261,123.7217,1432.1111,119.1254,691.5264,158700.0000
2020-02-06,4056863.5586,3635573.3104,126.1072,1486.0610,122.6255,731.6864,159000.0000
2020-02-13,4107172.8618,3673230.6355,127.2130,1511.3073,124.4167,752.6255,159000.0000
2020-02-21,4051190.0409,3631523.8439,125.8923,1479.1299,122.6824,731.0501,159000.0000
2020-02-28,3530180.0826,3224556.6336,111.4689,1153.9613,109.7536,582.0398,159000.0000
2020-03-06,3545919.6884,3240693.2907,112.1973,1161.5898,109.8593,579.6071,159300.0000
2020-03-13,3187693.7833,2962197.3125,102.3769,938.1038,100.8824,474.4590,159300.0000
2020-03-20,2673359.2818,2538420.0957,87.0841,660.3781,88.1311,351.9316,159300.0000
2020-03-27,2967673.4917,2791303.9119,96.0675,792.8087,96.1104,414.1366,159300.0000
